name,category,commerce_mode,rating,reviews,phone,address,google_maps_url,onboarding_status
Ashapuri Trading Company - Complete Tailoring Materials Store,Textile,B,4.8,20.0,076763 32916,"146, K R S Market, 8, Old Kasai Rd, Ragipet, Kumbarpet, Dodpete, Nagarathpete, Bengaluru, Karnataka 560002, India",https://maps.google.com/?cid=11126402606646196657&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending
ANMOL DRY FRUITS,Dry Fruits,A,4.5,21.0,080 2235 4377,"1/2, 25 th cross, Rangaswamy Temple St, Anchepet, Chickpet, Bengaluru, Karnataka 560053, India",https://maps.google.com/?cid=13497622603739111823&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending
SOHAN STATIONERY MART,Stationery,A,4.7,20.0,094495 30104,"335, Avenue Rd, opposite MANIK HAJRAT DARGAH, near BRIGHTWAY SHOP, Ragipet, KR Market, Dodpete, Nagarathpete, Bengaluru, Karnataka 560002, India",https://maps.google.com/?cid=9885725761938596275&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending
Krishna gift,Return Gifts,A,4.7,20.0,,"298, Avenue Rd, Ragipet, Old Tharagupet, Mamulpet, Chickpet, Bengaluru, Karnataka 560053, India",https://maps.google.com/?cid=10271684240305488910&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending
Dhanlakshmi Silver,Jewellery,C,4.8,19.0,080 4854 3393,"Shivakrupa Complex, 15/1, Chowdeshwari Temple St, Kumbarpet, Ganigarpet, Nagarathpete, Bengaluru, Karnataka 560002, India",https://maps.google.com/?cid=18244664966964582964&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending
Sri Mata Traders,FMCG,A,4.2,21.0,080880 41710,"Shop No.9 old, opp. D.P.G. Complex, Ragipet, Old Tharagupet, Mamulpet, New Tharagupet, Bengaluru, Karnataka 560053, India",https://maps.google.com/?cid=8045570378351463770&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending
Mahaveer Fashions- E.S LANE (CHICKPET),Textile,B,4.9,18.0,094481 49240,"No.10, 1st floor, E.S lane, Chickpet Rd, Huriopet, Chickpet, Bengaluru, Karnataka 560053, India",https://maps.google.com/?cid=3414572473289877434&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending
Manish Textiles-Wholesale Textile Mall,Textile,B,4.2,21.0,094490 11409,"Ambika Cloth Market, 70, DK Ln, Huriopet, Chickpet, Bengaluru, Karnataka 560053, India",https://maps.google.com/?cid=8942463674107211167&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending
DHANALAKSHMI CORPORATION,Packing Materials,B,4.2,21.0,078294 68996,"Diwan Khan Ln, 34, Old Kasai Rd, opposite Basavanraja Market, Medarpet, Kumbarpet, Ganigarpet, Nagarathpete, Bengaluru, Karnataka 560002, India",https://maps.google.com/?cid=16403754874753740029&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending
Sultanpet main road,General,B,4.6,19.0,,"199, Sultanpete Main Rd, opp. State Bank of India, Santhusapet, Chickpet, Bengaluru, Karnataka 560053, India",https://maps.google.com/?cid=2360320744531087702&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending
PRIME TIME,Watches,C,4.8,18.0,094486 86712,"SANTOSH THEATRE COMPLEX, 24-1/4, Kempegowda Rd, Balepete, Chickpet, Bengaluru, Karnataka 560009, India",https://maps.google.com/?cid=5350177235782830274&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending
Sri Nakoda hardwares,Hardware,B,4.8,18.0,080 4153 0215,"68/1, Kilari Rd, opp. santoshi mata temple, Balepete, Chickpet, Bengaluru, Karnataka 560053, India",https://maps.google.com/?cid=6714166783306552542&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending
Royal Cards,Wedding Cards,B,4.8,18.0,098801 88408,"Shop No. 7, Sri Sringeri Mutt Building, KV Temple Street Cross, Circle, Sultanpete, Bengaluru, Karnataka 560053, India",https://maps.google.com/?cid=15715621514981906496&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending
Wholesale textiles trading,Textile,B,4.1,21.0,,"Maramma Temple St, Huriopet, Chickpet, Bengaluru, Karnataka 560053, India",https://maps.google.com/?cid=18389879600645905822&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending
Kirana Trading Company,General,B,4.2,20.0,080 2670 8882,"No 13, 1st Main Rd, New Tharagupet, Bengaluru, Karnataka 560002, India",https://maps.google.com/?cid=879537715890791826&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending
Nova Times,Watches,C,4.9,17.0,,"60, Maruthi Plaza, near Dondusa, Basettypet, Huriopet, Chickpet, Bengaluru, Karnataka 560053, India",https://maps.google.com/?cid=4344243528297397653&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending
Sri Mahalakshmi Commercials,General,B,4.6,18.0,,"72/2, 2nd Main Rd, New Tharagupet, Bengaluru, Karnataka 560002, India",https://maps.google.com/?cid=891087960137449563&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending
Payal Impex and cosmetic,Cosmetics,A,3.9,21.0,090361 02417,"9, Diwan Khan Ln, Ragipet, Kumbarpet, Dodpete, Nagarathpete, Bengaluru, Karnataka 560002, India",https://maps.google.com/?cid=3957279796641682840&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending
N F Enterprises,Dry Fruits,A,4.8,17.0,093423 09146,"Shop No: 7, JBK Complex, 405, Avenue Rd, Ragipet, KR Market, Mamulpet, Kalasipalya, Bengaluru, Karnataka 560053, India",https://maps.google.com/?cid=828318617220821636&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending
Roopali Creations,Textile,B,4.8,17.0,080 2225 3876,"663, Ground Floor, Mallappa's New Market, Chickpet Rd, opposite Srivaru Silks, Huriopet, Chickpet, Bengaluru, Karnataka 560053, India",https://maps.google.com/?cid=9374234244899379529&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending
Karnataka Opticals,General,B,5.0,16.0,096204 07913,"164 17th cross Rangaswamy Temple street Balepet, Balepete, Chickpet, Bengaluru, Karnataka 560053, India",https://maps.google.com/?cid=12209044194817852690&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending
Mahendra Enterprises,FMCG,A,4.7,17.0,080 4114 0092,"48,1st, Pooja Avenue, Old Tharagupet, Mamulpet, Chickpet, Bengaluru, Karnataka 560053, India",https://maps.google.com/?cid=15347766395207592350&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending
Rajasthan Paper Agencies,Paper/Stationery,A,4.2,19.0,080 4132 3739,"225, Raja market, Avenue Rd, Kumbarpet, Ganigarpet, Nagarathpete, Bengaluru, Karnataka 560002, India",https://maps.google.com/?cid=15373046244838080722&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending
Choudhary Agencies,FMCG,A,4.6,17.0,,"5th Main ""Hira Mansion, 24, 8th Cross Rd, Sampangi Rama Nagara, Sampangi Rama Nagar, Bengaluru, Karnataka 560027, India",https://maps.google.com/?cid=16994797477968266673&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending
Original Baby Prakash Diamonds,Jewellery,C,4.6,17.0,098457 05544,"RAJA MARKET, 30, Avenue Rd, Kumbarpet, Ganigarpet, Nagarathpete, Bengaluru, Karnataka 560002, India",https://maps.google.com/?cid=12981710319972278039&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending
Tailoring Materials. Srinivasa trading co,Textile,B,4.5,17.0,094488 20811,"#6/2 , 1st cross, PC Rd, Park Road, Balepete, Chickpet, Bengaluru, Karnataka 560053, India",https://maps.google.com/?cid=6364597647103498758&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending
ADITYA ENTERPRISES Dry fruits and Spices wholesale,Dry Fruits,A,4.7,16.0,098450 34266,"45, O.T.Pet, Old Tharagupet, Mamulpet, Chickpet, Bengaluru, Karnataka 560053, India",https://maps.google.com/?cid=12153774204504142213&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending
Krish Sanitaryware & Hardware,Hardware,B,3.7,20.0,090358 49436,"Shop No 1,2&3,Ground Floor, Chopra Mansion, 51, Kilari Rd, Anchepet, Chickpet, Bengaluru, Karnataka 560053, India",https://maps.google.com/?cid=4498480607381150562&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending
VASSANT TEXTILE MILLS,Textile,B,4.6,16.0,080 4112 3023,"20 /3 D K LANE, SDJD BUILDING, Chickpete near NEXT TO DIGAMBAR JAIN TEMPLE &, opp. to Namboor Market, Huriopet, Chickpet, Bengaluru, Karnataka 560053, India",https://maps.google.com/?cid=571379843837576860&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending
Sri Sneha Samrudhi Silks: wholesale silk sarees,Saree,B,4.9,15.0,098458 33774,"Shop No 127, 1st Floor, Devatha market, 766, Chickpet Rd, opp. to Byrappa silks 1945 Building, Huriopet, Chickpet, Bengaluru, Karnataka 560053, India",https://maps.google.com/?cid=604229858010924854&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending
Balaji Hardware - chickpet - BLUM HAFELE EBCO HETTICH wholesalers,Hardware,B,4.9,15.0,097311 23661,"898/1, Chickpet Cross, B/H, Hotel Cross Vijay Vihar, SV Ln, Mamulpet, Chickpet, Bengaluru, Karnataka 560053, India",https://maps.google.com/?cid=8211234143733301763&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending
Krishna Exports,Garments,B,4.4,16.0,094487 96596,"1st floor, Padmavati Complex, No 74, Akkipete Main Rd, E Block, Manivartapete, Chickpet, Bengaluru, Karnataka 560053, India",https://maps.google.com/?cid=15405395232813314331&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending
Mata parvati time,Watches,C,5.0,14.0,093841 93909,"P.S. Lane, Chickpet Rd, Santhusapet, Chickpet, Bengaluru, Karnataka 560053, India",https://maps.google.com/?cid=13655164005987049588&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending
Prakash Electrical & Lighting,Electrical,B,4.1,17.0,089515 19385,"Abhinay Theatre Complex Basement, Maharaja Complex, 39, Hospital Rd, behind Kempegowda, Anchepet, Chickpet, Bengaluru, Karnataka 560053, India",https://maps.google.com/?cid=3689013041026648224&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending
JP Fabrics,Textile,B,4.9,14.0,094800 30141,"2nd Floor, 3rd Cross, Kilari Rd, Anchepet, Chickpet, Bengaluru, Karnataka 560053, India",https://maps.google.com/?cid=1961837022252162801&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending
M.Arvind & Co,Saree,B,4.8,14.0,080 4204 4272,"DS Ln, Ragipet, cross, Chickpet, Bengaluru, Karnataka 560053, India",https://maps.google.com/?cid=8640252398539444717&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending
GLITIANI Sterling Silver Jewellery,Jewellery,C,4.4,15.0,080 4124 3609,"29,Mallikarjuna Temple street, cross, BVK Iyengar Rd, near Ram Mandir Road, Huriopet, Chickpet, Bengaluru, Karnataka 560053, India",https://maps.google.com/?cid=11064167183277524922&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending
SLN invitation card prints,Wedding Cards,B,5.0,13.0,,"No 169 sulthanpet main road, circle, Sowrashtrapet, Sultanpete, Bengaluru, Karnataka 560053, India",https://maps.google.com/?cid=14625058070388693264&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending
Pawan Syndicate,Textile,B,5.0,13.0,070909 52104,"K.S. Market, 18/A, DK Ln, Huriopet, Chickpet, Bengaluru, Karnataka 560053, India",https://maps.google.com/?cid=4043715845488080884&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending
JHAMANS,Watches,C,3.6,18.0,080 4152 6588,"22, C.M.A SHOPPING,opp VARAMAHALAKSHMI SILKS CIRCLE CHICKPET, Huriopet, Chickpet, Bengaluru, Karnataka 560053, India",https://maps.google.com/?cid=13808809506906742487&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending
P P Packaging,Packing Materials,B,4.1,15.0,080 4153 1417,"31, Khan Plaza, Avenue Road Cross, near Kumar Store, Medarpet, Kumbarpet, Ganigarpet, Nagarathpete, Bengaluru, Karnataka 560002, India",https://maps.google.com/?cid=14824969058390524547&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending
Sultan pet circle,General,B,4.1,15.0,,"8, Shankara Devara Galli, Manivartapete, Sultanpete, Bengaluru, Karnataka 560053, India",https://maps.google.com/?cid=4399307817547212712&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending
Shah Diamonds,Jewellery,C,5.0,12.0,094496 48512,"88, BT St, Anchepet, Chickpet, Bengaluru, Karnataka 560053, India",https://maps.google.com/?cid=2757040947268151709&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending
Lakshmi Stationery Mart,Stationery,A,4.9,12.0,094480 76302,"Avenue Rd, Ragipet, Old Tharagupet, Mamulpet, Chickpet, Bengaluru, Karnataka 560053, India",https://maps.google.com/?cid=17210877033440993489&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending
Time Spares,Watches,C,4.9,12.0,080 2225 0982,"HNS Complex, 16/2, PS Char Ln, behind Vijayalakshmi Theatre, Santhusapet, Chickpet, Bengaluru, Karnataka 560053, India",https://maps.google.com/?cid=3762961169948335670&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending
Sri Ramji Plumbing Materials,Hardware,B,4.5,13.0,078139 90001,"48, M Rama Rao Rdy, 48, M Rama Rao Rd, Ragipet, KR Market, Dodpete, Nagarathpete, Bengaluru, Karnataka 560002, India",https://maps.google.com/?cid=3288808957512754041&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending
SRI SAI SIDDHI MARKETING,Dry Fruits,A,4.5,13.0,099455 89854,"VSNL Tower, 76/3, Gound Floor, Old Tharagupet, Cross, Chickpet, Bengaluru, Karnataka 560053, India",https://maps.google.com/?cid=13009868939033883639&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending
HERITAGE JEWELRY,Jewellery,C,5.0,11.0,,"123/124, shop No 8, Sri Raghavendra Market, Ground floor, Avenue Rd, Kumbarpet, Ganigarpet, Nagarathpete, Bengaluru, Karnataka 560002, India",https://maps.google.com/?cid=5456402595263790168&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending
Chickpet shop,General,B,3.9,14.0,,"42, Poorna Venkata Rao Rd, Jolly Mohalla, Ranasinghpete, Sultanpete, Bengaluru, Karnataka 560053, India",https://maps.google.com/?cid=12959696566361098182&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending
The reliance packaging co,Packing Materials,B,4.1,13.0,090082 26091,"No 42/43, A S street, BVK Iyengar Rd, Jolly Mohalla, Ranasinghpete, Sultanpete, Bengaluru, Karnataka 560053, India",https://maps.google.com/?cid=14304425747215616948&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending
Rajmandir Cards & Covers,Gift Bags,B,4.4,12.0,094825 08739,"136, 4, Sultanpete Main Rd, Manivartapete, Sultanpete, Bengaluru, Karnataka 560053, India",https://maps.google.com/?cid=13804745301012515337&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending
Balaji Trading Company,FMCG,A,4.0,13.0,094489 67699,"69/1, Patnoolpet Main Road, Old Tharagupete Rd, near HDFC Bank ATM, KR Market, Mamulpet, Chickpet, Bengaluru, Karnataka 560053, India",https://maps.google.com/?cid=10600890749420830646&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending
Sai silver jewellery,Jewellery,C,4.6,11.0,091082 92952,"4 Northpark, BT St, Anchepet, Chickpet, Bengaluru, Karnataka 560053, India",https://maps.google.com/?cid=5537577410483008356&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending
Classic Traders,General,B,4.5,11.0,080 2237 2975,"31/32, MR Ln, Manavarthipet, Manivartapete, Sultanpete, Bengaluru, Karnataka 560053, India",https://maps.google.com/?cid=9747650631417264401&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending
"Raadhika gifts, Bengaluru",Gift Bags,B,4.4,11.0,,"XHCF+4JV, PS Char Ln, 2nd Cross, Santhusapet, Chickpet, Bengaluru, Karnataka 560053, India",https://maps.google.com/?cid=10673410501281837942&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending
Deepam Times,Watches,C,4.3,11.0,080 2234 1041,"GK Temple St, behind Maruthi Plaza, Basettypet, Huriopet, Chickpet, Bengaluru, Karnataka 560053, India",https://maps.google.com/?cid=15991394415345029344&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending
Mangal Agencies-Best cosmetics shop in Bangalore-wholesale and retail store,Cosmetics,A,4.7,10.0,080 2221 3090,"K 4, Basement Floor, FMC Complex, Kumbarpet Main Rd, Ragipet, KR Market, Dodpete, Nagarathpete, Bengaluru, Karnataka 560002, India",https://maps.google.com/?cid=13835666744481140584&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending
Mangal Paper Agencies,Paper/Stationery,A,4.2,11.0,080 2287 6018,"164/3, Sultanpete Main Rd, Sowrashtrapet, Chickpet, Bengaluru, Karnataka 560053, India",https://maps.google.com/?cid=6497408172063744693&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending
Prince Toys,Toys,A,4.6,10.0,098867 48722,"PS Char Ln, cross, Chickpet, Bengaluru, Karnataka 560053, India",https://maps.google.com/?cid=10418979408667501170&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending
Navrang Matching centre,Textile,B,4.6,10.0,091106 12745,"812, Chickpet Rd, near Shanti Bhawan, Kumbarpet, Mamulpet, Chickpet, Bengaluru, Karnataka 560053, India",https://maps.google.com/?cid=13546225051294329582&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending
Mahaveer Packaging,Packing Materials,B,4.5,10.0,080 4124 3727,"S No 34, Street, Sethu Rao Rd, SKR Market, KR Market, Mamulpet, Chickpet, Bengaluru, Karnataka 560053, India",https://maps.google.com/?cid=492737045313018834&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending
Meenakshi Marketing,Cosmetics,A,4.5,10.0,080 4148 5242,"Metro Station, #64, Vinayaka, Gundopanth St, near Chickpete, KR Market, Mamulpet, Chickpet, Bengaluru, Karnataka 560053, India",https://maps.google.com/?cid=4715226939489658772&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending
RATAN STATIONERY,Stationery,A,5.0,9.0,083104 26260,"437, Avenue Rd, Medarpet, KR Market, Mamulpet, Chickpet, Bengaluru, Karnataka 560053, India",https://maps.google.com/?cid=15836389116920062923&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending
Sri Navarang Paper Products,Paper/Stationery,A,3.7,12.0,098444 75401,"S. S. K, Shop number 6, Sangam Building, KV Temple Street Cross, Sowrashtrapet, Sultanpete, Bengaluru, Karnataka 560053, India",https://maps.google.com/?cid=15268218968268763246&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending
MANJU GIFTS,Return Gifts,A,4.8,9.0,094496 18018,"Karthik Plaza, Manju Gifts, 5, PS Char Ln, behind khaleel building, Santhusapet, Chickpet, Bengaluru, Karnataka 560053, India",https://maps.google.com/?cid=15192072230864017852&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending
Hira Textiles,Textile,B,4.3,10.0,093425 44349,"No.70, ambica cloth market 1st floor, D K lane, Chickpet Rd, Huriopet, Chickpet, Bengaluru, Karnataka 560053, India",https://maps.google.com/?cid=2754083960928966722&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending
JAI MAA COSMETICS,Cosmetics,A,4.7,9.0,081970 66459,"BMG Complex, Avenue Road Cross, Medarpet, Kumbarpet, Dodpete, Nagarathpete, Bengaluru, Karnataka 560002, India",https://maps.google.com/?cid=8892373309116832073&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending
GJ Gold,Jewellery,C,5.0,8.0,099866 42435,"169,ok Road, Nagarathpet Cross, Raja Market Parallel, To, Avenue Rd, Kumbarpet, Ganigarpet, Nagarathpete, Bengaluru, Karnataka 560002, India",https://maps.google.com/?cid=11883296008042101766&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending
NANDEESHWARA ENTERPRISES,FMCG,A,5.0,8.0,099801 24400,"61, near Kempegowda Police station, Gavipuram Guttahalli, Nanjappa Block, Kempegowda Nagar, Bengaluru, Karnataka 560018, India",https://maps.google.com/?cid=8386340555058042290&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending
"Mahaveer Papers (Stockist of Imported Black, Kraft and Fine Papers)",Paper/Stationery,A,5.0,8.0,080 4989 1846,"Vasti Mall, 110, Cottonpet Main Rd, opp. to Purvi Plaza, Ranasinghpete, Sultanpete, Bengaluru, Karnataka 560053, India",https://maps.google.com/?cid=15118311565357876841&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending
Vishal cosmetics,Cosmetics,A,4.3,9.0,099503 41006,"7, cross, PS Char Ln, Santhusapet, Chickpet, Bengaluru, Karnataka 560053, India",https://maps.google.com/?cid=8602369920770407479&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending
Mangalchand & Co( A.Mangals brand distributor),FMCG,A,4.8,8.0,080 4153 7613,"477, K.B Plaza,, Avenue Rd, Ragipet, KR Market, Mamulpet, Chickpet, Bengaluru, Karnataka 560053, India",https://maps.google.com/?cid=8429117879821393964&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending
Sri Sai Metal Mart,Steel/Utensils,B,4.6,8.0,098459 93922,"169/2, AS Char St, Manivartapete, Chickpet, Bengaluru, Karnataka 560053, India",https://maps.google.com/?cid=9301533217334907929&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending
Priya Fabrics,Textile,B,4.0,9.0,098869 57356,"8, 1st Cross, Kempegowda Rd, Anchepet, Chickpet, Bengaluru, Karnataka 560009, India",https://maps.google.com/?cid=10459204594507166839&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending
Sri Lakshmi gold covering,Imitation Jewellery,B,4.0,9.0,081054 83206,"Next Hanuman temple, 326, Chickpet Rd, Balepete, Chickpet, Bengaluru, Karnataka 560053, India",https://maps.google.com/?cid=10761639655006404765&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending
